;TotalTime;avg_complete_time;completed;group;group_user_id;puzzle;order
1. One Box;0.17;0.17;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;1. One Box;1.0
2. Separated Boxes;0.94;0.93;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.19;0.46;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;3. Rotate a Pyramid;3.0
4. Match Silhouettes;0.45;0.45;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;4. Match Silhouettes;4.0
5. Removing Objects;0.51;0.56;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;5. Removing Objects;5.0
6. Stretch a Ramp;4.21;4.24;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;6. Stretch a Ramp;6.0
7. Max 2 Boxes;1.7;0.3;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;2.17;2.21;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;1.98;2.01;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;9. Scaling Round Objects;9.0
Bird Fez;1.18;1.53;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Bird Fez;11.0
Angled Silhouette;18.81;12.0;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Angled Silhouette;18.0
Square Cross-Sections;2.38;2.48;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Square Cross-Sections;10.0
Pyramids are Strange;1.26;11.09;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Pyramids are Strange;14.0
Pi Henge;0.97;1.12;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Pi Henge;12.0
45-Degree Rotations;0.97;1.02;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;45-Degree Rotations;13.0
Boxes Obscure Spheres;21.02;15.89;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Boxes Obscure Spheres;15.0
Warm Up;0.27;0.36;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Warm Up;17.0
Object Limits;4.81;4.84;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Object Limits;16.0
Sugar Cones;0.43;0.7;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Sugar Cones;19.0
Stranger Shapes;2.66;2.86;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Stranger Shapes;20.0
Tall and Small;3.93;3.93;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Tall and Small;21.0
Ramp Up and Can It;1.75;1.86;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Ramp Up and Can It;22.0
More Than Meets Your Eye;7.26;7.37;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;More Than Meets Your Eye;23.0
Not Bird;2.4;2.5;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Not Bird;24.0
Unnecessary;2.75;2.85;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Unnecessary;
Zzz;2.38;2.47;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Zzz;26.0
Bull Market;4.67;3.11;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Bull Market;27.0
Orange Dance;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Orange Dance;29.0
Sandbox;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Sandbox;
Few Clues;2.91;2.92;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Few Clues;28.0
Bear Market;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~9b5657ee770823fe25d1c7aeb56e6bf5;Bear Market;30.0
1. One Box;0.2;0.2;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;1. One Box;1.0
2. Separated Boxes;1.23;1.31;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.43;0.5;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;3. Rotate a Pyramid;3.0
4. Match Silhouettes;0.71;0.98;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;4. Match Silhouettes;4.0
5. Removing Objects;2.73;2.76;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;5. Removing Objects;5.0
6. Stretch a Ramp;0.82;0.85;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;6. Stretch a Ramp;6.0
7. Max 2 Boxes;0.31;0.33;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;1.28;1.31;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;6.8;6.83;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;9. Scaling Round Objects;9.0
Square Cross-Sections;0.48;0.5;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Square Cross-Sections;10.0
Bird Fez;0.74;0.79;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Bird Fez;11.0
Pi Henge;0.77;0.84;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Pi Henge;12.0
45-Degree Rotations;0.87;0.93;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;45-Degree Rotations;13.0
Pyramids are Strange;1.06;1.12;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Pyramids are Strange;14.0
Sugar Cones;0.99;1.1;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Sugar Cones;19.0
Stranger Shapes;1.94;2.02;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Stranger Shapes;20.0
Tall and Small;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Tall and Small;21.0
Ramp Up and Can It;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Ramp Up and Can It;22.0
More Than Meets Your Eye;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;More Than Meets Your Eye;23.0
Not Bird;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Not Bird;24.0
Unnecessary;6.68;6.72;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Unnecessary;
Zzz;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Zzz;26.0
Bear Market;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Bear Market;30.0
Sandbox;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Sandbox;
Boxes Obscure Spheres;0.54;0.66;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Boxes Obscure Spheres;15.0
Few Clues;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Few Clues;28.0
Orange Dance;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Orange Dance;29.0
Bull Market;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Bull Market;27.0
Angled Silhouette;0.39;0.4;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Angled Silhouette;18.0
Object Limits;0.63;0.78;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Object Limits;16.0
Warm Up;0.38;0.39;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~2da50872be7a811e24a1cdec9c227829;Warm Up;17.0
1. One Box;0.45;0.47;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;1. One Box;1.0
7. Max 2 Boxes;1.56;1.59;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;7. Max 2 Boxes;7.0
2. Separated Boxes;0.59;0.68;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.32;0.35;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;3. Rotate a Pyramid;3.0
4. Match Silhouettes;0.26;0.31;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;4. Match Silhouettes;4.0
5. Removing Objects;4.21;4.25;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;5. Removing Objects;5.0
6. Stretch a Ramp;1.11;1.21;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;6. Stretch a Ramp;6.0
8. Combine 2 Ramps;0.79;0.87;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;0.85;0.89;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;9. Scaling Round Objects;9.0
Square Cross-Sections;0.78;4.13;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Square Cross-Sections;10.0
Sandbox;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Sandbox;
Bird Fez;1.61;1.7;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Bird Fez;11.0
Pi Henge;0.7;0.79;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Pi Henge;12.0
45-Degree Rotations;0.61;0.68;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;45-Degree Rotations;13.0
Pyramids are Strange;3.77;3.84;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Pyramids are Strange;14.0
Boxes Obscure Spheres;5.59;5.61;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Boxes Obscure Spheres;15.0
Object Limits;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Object Limits;16.0
Warm Up;53.07;0.25;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Warm Up;17.0
Angled Silhouette;0.39;0.44;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Angled Silhouette;18.0
Sugar Cones;0.99;1.07;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Sugar Cones;19.0
Stranger Shapes;3.14;3.2;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Stranger Shapes;20.0
Tall and Small;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Tall and Small;21.0
Ramp Up and Can It;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Ramp Up and Can It;22.0
More Than Meets Your Eye;1.82;1.86;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;More Than Meets Your Eye;23.0
Not Bird;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Not Bird;24.0
Unnecessary;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~70c2fe415227245dbd643fe14a70a22f;Unnecessary;
1. One Box;0.2;0.64;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~4e4715f7254217e3086e400c20c6c46a;1. One Box;1.0
2. Separated Boxes;0.54;0.61;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~4e4715f7254217e3086e400c20c6c46a;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.25;0.31;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~4e4715f7254217e3086e400c20c6c46a;3. Rotate a Pyramid;3.0
4. Match Silhouettes;3.18;3.25;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~4e4715f7254217e3086e400c20c6c46a;4. Match Silhouettes;4.0
5. Removing Objects;0.52;0.58;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~4e4715f7254217e3086e400c20c6c46a;5. Removing Objects;5.0
6. Stretch a Ramp;0.4;0.5;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~4e4715f7254217e3086e400c20c6c46a;6. Stretch a Ramp;6.0
7. Max 2 Boxes;1.04;1.11;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~4e4715f7254217e3086e400c20c6c46a;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;1.13;1.19;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~4e4715f7254217e3086e400c20c6c46a;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~4e4715f7254217e3086e400c20c6c46a;9. Scaling Round Objects;9.0
Square Cross-Sections;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~4e4715f7254217e3086e400c20c6c46a;Square Cross-Sections;10.0
1. One Box;0.22;0.22;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;1. One Box;1.0
2. Separated Boxes;1.02;1.07;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.26;0.3;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;3. Rotate a Pyramid;3.0
4. Match Silhouettes;1.03;1.08;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;4. Match Silhouettes;4.0
5. Removing Objects;0.46;0.5;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;5. Removing Objects;5.0
6. Stretch a Ramp;2.01;2.12;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;6. Stretch a Ramp;6.0
7. Max 2 Boxes;11.45;8.32;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;1.24;1.34;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;0.61;0.68;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;9. Scaling Round Objects;9.0
Sandbox;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Sandbox;
Square Cross-Sections;0.74;0.86;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Square Cross-Sections;10.0
Bird Fez;2.13;2.16;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Bird Fez;11.0
Pi Henge;1.21;1.51;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Pi Henge;12.0
45-Degree Rotations;1.91;2.02;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;45-Degree Rotations;13.0
Pyramids are Strange;4.36;3.29;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Pyramids are Strange;14.0
Boxes Obscure Spheres;5.52;4.32;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Boxes Obscure Spheres;15.0
Object Limits;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Object Limits;16.0
Warm Up;0.58;0.61;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Warm Up;17.0
Angled Silhouette;1.51;1.55;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Angled Silhouette;18.0
Sugar Cones;1.5;1.59;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Sugar Cones;19.0
Stranger Shapes;4.35;4.41;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Stranger Shapes;20.0
Tall and Small;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Tall and Small;21.0
Ramp Up and Can It;2.43;2.48;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Ramp Up and Can It;22.0
More Than Meets Your Eye;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;More Than Meets Your Eye;23.0
Not Bird;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~a53cd649ff5a2d9179498975e93ac8a4;Not Bird;24.0
1. One Box;0.48;0.47;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;1. One Box;1.0
2. Separated Boxes;0.98;1.03;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;2. Separated Boxes;2.0
3. Rotate a Pyramid;0.54;0.61;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;3. Rotate a Pyramid;3.0
4. Match Silhouettes;0.86;0.87;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;4. Match Silhouettes;4.0
5. Removing Objects;3.79;3.84;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;5. Removing Objects;5.0
6. Stretch a Ramp;0.73;0.82;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;6. Stretch a Ramp;6.0
7. Max 2 Boxes;0.81;0.9;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;7. Max 2 Boxes;7.0
8. Combine 2 Ramps;1.31;1.49;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;8. Combine 2 Ramps;8.0
9. Scaling Round Objects;4.14;2.14;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;9. Scaling Round Objects;9.0
Square Cross-Sections;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Square Cross-Sections;10.0
Warm Up;0.41;0.44;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Warm Up;17.0
Object Limits;0.51;0.8;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Object Limits;16.0
Pi Henge;1.05;1.34;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Pi Henge;12.0
45-Degree Rotations;1.86;1.67;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;45-Degree Rotations;13.0
Pyramids are Strange;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Pyramids are Strange;14.0
Bird Fez;3.76;1.67;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Bird Fez;11.0
Boxes Obscure Spheres;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Boxes Obscure Spheres;15.0
Sandbox;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Sandbox;
Angled Silhouette;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Angled Silhouette;18.0
Sugar Cones;0.97;1.09;1.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Sugar Cones;19.0
Stranger Shapes;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Stranger Shapes;20.0
Tall and Small;0.0;0.0;0.0;7a01ab37bd2729626dcaf96166390315;7a01ab37bd2729626dcaf96166390315~29fba46101c93b24f73945ea1e3994ef;Tall and Small;21.0
