n_attempt;group;user;task_id;cum_this_puzzle_attempt;timestamp;percentage_tutorial;percentage_intermediate;percentage_advanced;attempts_per_puzzle;user_elo;puzzle_elo;puzzle_difficulty;n_events;n_check_solution;bestSubmit;n_breaks;n_manipulation_events;n_snapshot;n_rotate_view;completed;1. One Box;2. Separated Boxes;3. Rotate a Pyramid;4. Match Silhouettes;45-Degree Rotations;5. Removing Objects;6. Stretch a Ramp;7. Max 2 Boxes;8. Combine 2 Ramps;9. Scaling Round Objects;Angled Silhouette;Bear Market;Bird Fez;Boxes Obscure Spheres;Bull Market;Few Clues;More Than Meets Your Eye;Not Bird;Object Limits;Orange Dance;Pi Henge;Pyramids are Strange;Ramp Up and Can It;Sandbox;Square Cross-Sections;Stranger Shapes;Sugar Cones;Tall and Small;Tetromino;Unnecessary;Warm Up;Zzz
1085;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Sugar Cones;1;2019-09-18 10:47:09.644728-04:00;100.0;88.89;7.69;1.61;0.86;0.9;0.09;23.0;3.0;100.0;1.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1086;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Stranger Shapes;1;2019-09-18 10:48:13.507202-04:00;100.0;88.89;15.38;1.58;0.93;1.7;0.28;77.0;5.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1087;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Tall and Small;1;2019-09-18 10:56:31.722967-04:00;100.0;88.89;15.38;1.68;0.93;1.73;0.27;52.0;6.0;33.33;2.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1088;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Ramp Up and Can It;1;2019-09-18 11:01:08.399369-04:00;100.0;88.89;15.38;1.74;0.93;1.73;0.21;24.0;2.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1089;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Zzz;1;2019-09-18 11:02:13.118852-04:00;100.0;88.89;15.38;1.79;0.93;1.81;0.23;14.0;1.0;100.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1090;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Not Bird;1;2019-09-18 11:02:48.832814-04:00;100.0;88.89;23.08;1.75;1.04;2.13;0.26;58.0;6.0;33.33;2.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1091;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Stranger Shapes;2;2019-09-18 11:12:47.236099-04:00;100.0;88.89;23.08;1.9;1.04;1.7;0.28;195.0;1.0;0.0;5.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1092;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Stranger Shapes;3;2019-09-18 11:59:08.028797-04:00;100.0;88.89;23.08;2.05;1.04;1.7;0.28;6.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1093;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Bull Market;1;2019-09-18 12:01:09.866351-04:00;100.0;88.89;23.08;2.1;1.04;2.98;0.36;19.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1094;7a01ab37bd2729626dcaf96166390315;16877a7d2e69929dcf77a5b6ea4e6cd9;Few Clues;1;2019-09-18 12:01:59.171828-04:00;100.0;88.89;23.08;2.15;1.04;1.93;0.32;134.0;6.0;0.0;1.0;57.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1095;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;1. One Box;1;2019-09-17 10:46:15.707617-04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;100.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1096;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;2. Separated Boxes;1;2019-09-17 10:46:37.288636-04:00;11.11;0.0;0.0;1.0;0.0;0.12;0.11;12.0;1.0;100.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1097;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;3. Rotate a Pyramid;1;2019-09-17 10:47:22.551239-04:00;22.22;0.0;0.0;1.0;0.0;0.23;0.08;14.0;1.0;100.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1098;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;4. Match Silhouettes;1;2019-09-17 10:48:08.411245-04:00;33.33;0.0;0.0;1.0;0.0;0.42;0.06;17.0;1.0;100.0;1.0;3.0;0.0;5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1099;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;5. Removing Objects;1;2019-09-17 10:49:21.710354-04:00;44.44;0.0;0.0;1.0;0.0;0.48;0.11;39.0;2.0;0.0;0.0;8.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1100;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;6. Stretch a Ramp;1;2019-09-17 10:53:16.599512-04:00;55.56;0.0;0.0;1.0;0.0;0.42;0.11;31.0;3.0;100.0;1.0;10.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1101;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;7. Max 2 Boxes;1;2019-09-17 10:54:55.716971-04:00;66.67;0.0;0.0;1.0;0.0;0.6;0.08;14.0;2.0;100.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1102;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;8. Combine 2 Ramps;1;2019-09-17 10:55:37.997638-04:00;77.78;0.0;0.0;1.0;0.0;0.57;0.07;29.0;1.0;100.0;1.0;8.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1103;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;9. Scaling Round Objects;1;2019-09-17 10:56:49.363771-04:00;88.89;0.0;0.0;1.0;0.0;0.58;0.13;32.0;1.0;100.0;0.0;13.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1104;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Square Cross-Sections;1;2019-09-17 10:58:53.303722-04:00;100.0;0.0;0.0;1.0;0.0;0.99;0.2;23.0;1.0;66.67;3.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1105;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Bird Fez;1;2019-09-17 11:07:41.363972-04:00;100.0;11.11;0.0;1.0;0.11;1.77;0.16;30.0;1.0;100.0;1.0;11.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1106;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Pi Henge;1;2019-09-17 11:08:53.056352-04:00;100.0;22.22;0.0;1.0;0.19;1.26;0.07;30.0;1.0;100.0;0.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1107;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;45-Degree Rotations;1;2019-09-17 11:09:46.394354-04:00;100.0;33.33;0.0;1.0;0.25;0.78;0.1;33.0;1.0;100.0;1.0;13.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1108;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Pyramids are Strange;1;2019-09-17 11:11:19.045552-04:00;100.0;44.44;0.0;1.0;0.32;1.29;0.18;47.0;4.0;100.0;3.0;15.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1109;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Boxes Obscure Spheres;1;2019-09-17 11:16:04.531813-04:00;100.0;55.56;0.0;1.0;0.43;1.91;0.27;77.0;7.0;66.67;1.0;30.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1110;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Bear Market;1;2019-09-17 11:25:11.944170-04:00;100.0;55.56;0.0;1.07;0.43;3.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1111;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Boxes Obscure Spheres;2;2019-09-17 11:25:22.371809-04:00;100.0;55.56;0.0;1.14;0.43;1.91;0.27;26.0;2.0;66.67;5.0;8.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1112;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Bird Fez;2;2019-09-17 12:05:46.473434-04:00;100.0;55.56;0.0;1.21;0.43;1.77;0.16;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1113;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Boxes Obscure Spheres;3;2019-09-17 12:05:51.853301-04:00;100.0;55.56;0.0;1.21;0.43;1.91;0.27;52.0;3.0;100.0;2.0;20.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1114;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Object Limits;1;2019-09-17 12:08:52.952559-04:00;100.0;66.67;0.0;1.2;0.55;1.62;0.26;39.0;5.0;100.0;0.0;7.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1115;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Warm Up;1;2019-09-17 12:10:16.012703-04:00;100.0;77.78;0.0;1.19;0.67;0.6;0.18;20.0;1.0;33.33;0.0;5.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
1116;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Angled Silhouette;1;2019-09-17 12:12:03.746056-04:00;100.0;77.78;7.69;1.18;0.72;1.35;0.15;26.0;3.0;33.33;2.0;8.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1117;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Sugar Cones;1;2019-09-17 12:23:55.284198-04:00;100.0;88.89;7.69;1.17;0.81;0.9;0.09;21.0;1.0;100.0;1.0;7.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1118;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Stranger Shapes;1;2019-09-18 10:42:40.720551-04:00;100.0;88.89;15.38;1.16;0.88;1.7;0.28;93.0;7.0;0.0;1.0;35.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1119;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Tall and Small;1;2019-09-18 10:47:15.146838-04:00;100.0;88.89;23.08;1.25;0.98;1.73;0.27;52.0;5.0;100.0;3.0;19.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
1120;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Ramp Up and Can It;1;2019-09-18 10:51:27.656864-04:00;100.0;88.89;30.77;1.24;1.08;1.73;0.21;25.0;2.0;33.33;1.0;8.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1121;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Bear Market;2;2019-09-18 11:03:57.707880-04:00;100.0;88.89;38.46;1.36;1.18;3.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1122;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;More Than Meets Your Eye;1;2019-09-18 11:04:02.328330-04:00;100.0;88.89;38.46;1.41;1.18;1.2;0.19;120.0;0.0;0.0;0.0;54.0;4.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1123;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Not Bird;1;2019-09-18 11:07:49.284340-04:00;100.0;88.89;46.15;1.39;1.24;2.13;0.26;71.0;3.0;33.33;2.0;12.0;12.0;23.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1124;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Bear Market;3;2019-09-18 11:16:13.725401-04:00;100.0;100.0;46.15;1.38;1.35;3.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1125;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Unnecessary;1;2019-09-18 11:16:19.497083-04:00;100.0;100.0;46.15;1.42;1.35;1.74;0.76;80.0;2.0;50.0;5.0;16.0;14.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1126;7a01ab37bd2729626dcaf96166390315;3346993e67759021d1f7d17052cae1bb;Unnecessary;2;2019-09-18 11:59:08.183468-04:00;100.0;100.0;46.15;1.54;1.35;1.74;0.76;136.0;9.0;50.0;5.0;23.0;27.0;45.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
1127;7a01ab37bd2729626dcaf96166390315;1a59df3d27c2f1544da042110abbff28;1. One Box;1;2019-09-17 10:46:16.985701-04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;0.0;0.0;12.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1128;7a01ab37bd2729626dcaf96166390315;1a59df3d27c2f1544da042110abbff28;2. Separated Boxes;1;2019-09-17 10:50:53.271631-04:00;11.11;0.0;0.0;1.0;0.0;0.12;0.11;23.0;2.0;100.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1129;7a01ab37bd2729626dcaf96166390315;1a59df3d27c2f1544da042110abbff28;3. Rotate a Pyramid;1;2019-09-17 10:51:50.063332-04:00;22.22;0.0;0.0;1.0;0.0;0.23;0.08;23.0;2.0;50.0;1.0;8.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1130;7a01ab37bd2729626dcaf96166390315;ed85b33be7a53b79744ce29fb600966d;1. One Box;1;2019-09-17 10:46:32.187539-04:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;1.0;10.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1131;7a01ab37bd2729626dcaf96166390315;ed85b33be7a53b79744ce29fb600966d;2. Separated Boxes;1;2019-09-17 10:48:44.968869-04:00;11.11;0.0;0.0;1.0;0.0;0.12;0.11;11.0;1.0;100.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1132;7a01ab37bd2729626dcaf96166390315;ed85b33be7a53b79744ce29fb600966d;3. Rotate a Pyramid;1;2019-09-17 10:49:54.555788-04:00;22.22;0.0;0.0;1.0;0.0;0.23;0.08;11.0;0.0;0.0;1.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1133;7a01ab37bd2729626dcaf96166390315;ed85b33be7a53b79744ce29fb600966d;4. Match Silhouettes;1;2019-09-17 10:51:02.130180-04:00;33.33;0.0;0.0;1.0;0.0;0.42;0.06;50.0;2.0;33.33;0.0;14.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1134;7a01ab37bd2729626dcaf96166390315;ed85b33be7a53b79744ce29fb600966d;5. Removing Objects;1;2019-09-17 10:52:46.986153-04:00;44.44;0.0;0.0;1.0;0.0;0.48;0.11;21.0;1.0;100.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1135;7a01ab37bd2729626dcaf96166390315;ed85b33be7a53b79744ce29fb600966d;3. Rotate a Pyramid;2;2019-09-17 10:54:10.837855-04:00;55.56;0.0;0.0;1.0;0.0;0.23;0.08;23.0;3.0;100.0;1.0;10.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
